PR18_aucs = [0.33333333333333337, 0.38095238095238093, 0.25, 0.7023809523809523, 0.6904761904761905, 0.7380952380952381, 0.44047619047619047, 0.24358974358974358, 0.782051282051282, 0.7846153846153847]
PR17_aucs = [0.5476190476190477, 0.6904761904761906, 0.47619047619047616, 0.8809523809523809, 0.8214285714285714, 0.6904761904761905, 0.5119047619047619, 0.7307692307692307, 0.8717948717948718, 0.6923076923076924]
PR16_aucs = [0.4523809523809524, 0.6309523809523809, 0.7619047619047619, 0.5595238095238095, 0.75, 0.8690476190476191, 0.8690476190476191, 0.6923076923076922, 0.7435897435897436, 0.8]
PR15_aucs = [0.6071428571428571, 0.41666666666666663, 0.7738095238095238, 0.36904761904761907, 0.6785714285714286, 0.5476190476190477, 0.5595238095238095, 0.5897435897435896, 0.717948717948718, 0.7846153846153847]
PR14_aucs = [0.34523809523809523, 0.5238095238095238, 0.45238095238095244, 0.4285714285714286, 0.5476190476190477, 0.8095238095238095, 0.6071428571428572, 0.576923076923077, 0.8717948717948718, 0.6307692307692307]
PR13_aucs = [0.5595238095238095, 0.5119047619047619, 0.5595238095238095, 0.5476190476190476, 0.8333333333333334, 0.7142857142857143, 0.8095238095238095, 0.5641025641025642, 0.7179487179487181, 0.6]
PR12_aucs = [0.30952380952380953, 0.6428571428571428, 0.5714285714285715, 0.5833333333333333, 0.7738095238095238, 0.47619047619047616, 0.880952380952381, 0.7564102564102564, 0.5641025641025641, 0.7230769230769231]
PR11_aucs = [0.41666666666666674, 0.6428571428571428, 0.6785714285714286, 0.7976190476190477, 0.5476190476190476, 0.5714285714285714, 0.5595238095238095, 0.8974358974358975, 0.7435897435897436, 0.6153846153846154]
PR10_aucs = [0.6785714285714286, 0.7142857142857143, 0.6071428571428572, 0.6428571428571428, 0.6547619047619048, 0.75, 0.761904761904762, 0.5128205128205128, 0.8974358974358975, 0.7846153846153847]
PR9_aucs = [0.5595238095238095, 0.33333333333333337, 0.36904761904761907, 0.5714285714285714, 0.3333333333333333, 0.4047619047619047, 0.6309523809523809, 0.7692307692307693, 0.7051282051282052, 0.8]
PR8_aucs = [0.5595238095238094, 0.7380952380952381, 0.5714285714285714, 0.6547619047619048, 0.75, 0.880952380952381, 0.8333333333333334, 0.8717948717948718, 0.7051282051282052, 0.676923076923077]
PR7_aucs = [0.34523809523809523, 0.5476190476190476, 0.5476190476190477, 0.5833333333333333, 0.4404761904761905, 0.6666666666666666, 0.7380952380952381, 0.7435897435897437, 0.6923076923076924, 0.7230769230769231]
PR6_aucs = [0.6190476190476191, 0.8452380952380953, 0.5119047619047619, 0.761904761904762, 0.6428571428571429, 0.5476190476190477, 0.8214285714285714, 0.9102564102564102, 0.8846153846153847, 0.8769230769230769]
PR5_aucs = [0.44047619047619047, 0.7142857142857142, 0.5238095238095238, 0.7142857142857143, 0.7738095238095238, 0.75, 0.7023809523809524, 0.717948717948718, 0.6794871794871795, 0.6615384615384615]
PR4_aucs = [0.6309523809523809, 0.6666666666666666, 0.6428571428571428, 0.5238095238095238, 0.5238095238095238, 0.8095238095238096, 0.7976190476190476, 0.7307692307692308, 0.6538461538461539, 0.7076923076923077]
PR3_aucs = [0.42857142857142855, 0.44047619047619047, 0.6309523809523809, 0.761904761904762, 0.6666666666666667, 0.6666666666666666, 0.6904761904761905, 0.7179487179487181, 0.7948717948717949, 0.676923076923077]
PR2_aucs = [0.5833333333333334, 0.45238095238095233, 0.34523809523809523, 0.6428571428571428, 0.6666666666666667, 0.7202380952380952, 0.6071428571428572, 0.7692307692307693, 0.4615384615384615, 0.8461538461538463]
PR1_aucs = [0.41666666666666663, 0.3214285714285714, 0.738095238095238, 0.7261904761904763, 0.48809523809523814, 0.5595238095238095, 0.48809523809523814, 0.7692307692307694, 0.7051282051282052, 0.7538461538461538]
