PR18_aucs = [0.3214285714285714, 0.4761904761904762, 0.30952380952380953, 0.5833333333333333, 0.5714285714285714, 0.5833333333333333, 0.5952380952380952, 0.5769230769230769, 0.7307692307692308, 0.7230769230769231]
PR17_aucs = [0.6190476190476191, 0.4285714285714286, 0.5714285714285714, 0.8809523809523809, 0.8095238095238095, 0.4642857142857143, 0.7619047619047619, 0.7564102564102564, 0.7692307692307693, 0.9076923076923078]
PR16_aucs = [0.5476190476190477, 0.7261904761904762, 0.7142857142857142, 0.7023809523809524, 0.8571428571428572, 0.880952380952381, 0.8452380952380952, 0.5, 0.6923076923076923, 0.676923076923077]
PR15_aucs = [0.41666666666666663, 0.6785714285714286, 0.5833333333333334, 0.5595238095238095, 0.8809523809523812, 0.3214285714285714, 0.5714285714285714, 0.717948717948718, 0.7564102564102564, 1.0]
PR14_aucs = [0.5238095238095238, 0.36904761904761907, 0.5, 0.75, 0.6785714285714286, 0.7499999999999999, 0.9523809523809524, 0.6282051282051282, 0.7179487179487181, 0.8461538461538461]
PR13_aucs = [0.2619047619047619, 0.42857142857142855, 0.5119047619047619, 0.13095238095238093, 0.6428571428571428, 0.761904761904762, 0.8452380952380952, 0.6282051282051282, 0.8461538461538461, 0.6307692307692307]
PR12_aucs = [0.38095238095238093, 0.7142857142857142, 0.6309523809523809, 0.6904761904761905, 0.6428571428571428, 0.7976190476190477, 0.6547619047619047, 0.43589743589743596, 0.6666666666666667, 0.876923076923077]
PR11_aucs = [0.6309523809523809, 0.6785714285714286, 0.5238095238095238, 0.7976190476190477, 0.8214285714285715, 0.6904761904761906, 0.8452380952380952, 0.641025641025641, 0.6923076923076923, 0.8461538461538463]
PR10_aucs = [0.30952380952380953, 0.7142857142857143, 0.5, 0.7500000000000001, 0.5119047619047619, 0.511904761904762, 0.8690476190476191, 0.41025641025641024, 0.8333333333333334, 0.6615384615384615]
PR9_aucs = [0.5952380952380953, 0.35714285714285715, 0.5952380952380952, 0.4166666666666667, 0.7738095238095238, 0.5714285714285715, 0.75, 0.7948717948717949, 0.5897435897435898, 0.9384615384615385]
PR8_aucs = [0.8333333333333334, 0.29761904761904767, 0.5357142857142857, 0.6904761904761905, 0.75, 0.8095238095238095, 0.6666666666666666, 0.8333333333333334, 0.6282051282051282, 0.8615384615384616]
PR7_aucs = [0.25, 0.34523809523809523, 0.6428571428571428, 0.4761904761904762, 0.6547619047619048, 0.5238095238095238, 0.7380952380952381, 0.5641025641025641, 0.7564102564102564, 0.8769230769230769]
PR6_aucs = [0.36904761904761907, 0.4404761904761905, 0.6071428571428571, 0.6428571428571428, 0.5595238095238095, 0.7619047619047619, 0.7738095238095238, 0.6923076923076923, 0.6794871794871795, 0.46153846153846156]
PR5_aucs = [0.6785714285714285, 0.6071428571428571, 0.34523809523809523, 0.369047619047619, 0.5357142857142857, 0.6547619047619049, 0.7500000000000001, 0.3846153846153847, 0.5897435897435898, 0.5846153846153845]
PR4_aucs = [0.5, 0.47619047619047616, 0.41666666666666674, 0.6309523809523809, 0.6666666666666667, 0.5119047619047619, 0.5476190476190477, 0.5897435897435898, 0.7948717948717949, 0.7384615384615385]
PR3_aucs = [0.6071428571428572, 0.41666666666666674, 0.6904761904761906, 0.5595238095238095, 0.6190476190476191, 0.38095238095238093, 0.6904761904761906, 0.8205128205128206, 0.4487179487179488, 0.5846153846153846]
PR2_aucs = [0.48809523809523814, 0.5833333333333334, 0.7261904761904763, 0.2738095238095237, 0.6428571428571428, 0.5595238095238095, 0.9166666666666666, 0.7051282051282052, 0.6538461538461539, 0.6615384615384615]
PR1_aucs = [0.5476190476190477, 0.3869047619047619, 0.7202380952380952, 0.5297619047619047, 0.27380952380952384, 0.8630952380952381, 0.630952380952381, 0.6282051282051282, 0.7948717948717949, 0.45384615384615384]
