PR18_aucs = [0.40476190476190477, 0.7380952380952381, 0.4166666666666667, 0.5595238095238096, 0.7142857142857143, 0.6785714285714286, 0.7142857142857142, 0.7307692307692308, 0.717948717948718, 0.7230769230769231]
PR17_aucs = [0.5357142857142858, 0.5476190476190477, 0.6071428571428572, 0.5238095238095238, 0.5595238095238095, 0.6071428571428572, 0.9285714285714286, 0.8205128205128206, 0.8076923076923077, 0.4769230769230769]
PR16_aucs = [0.4642857142857143, 0.761904761904762, 0.39285714285714285, 0.380952380952381, 0.5238095238095238, 0.5238095238095237, 0.7261904761904763, 0.5128205128205128, 0.5897435897435898, 0.6307692307692307]
PR15_aucs = [0.6190476190476191, 0.5357142857142857, 0.5476190476190477, 0.8571428571428572, 0.6190476190476191, 0.8214285714285714, 0.47619047619047616, 0.9743589743589745, 0.9230769230769231, 0.9692307692307692]
PR14_aucs = [0.5595238095238095, 0.48809523809523814, 0.5357142857142857, 0.7380952380952382, 0.5833333333333333, 0.5952380952380952, 0.7261904761904762, 0.8333333333333335, 0.7948717948717949, 0.7846153846153846]
PR13_aucs = [0.7738095238095238, 0.46428571428571436, 0.2857142857142857, 0.48809523809523814, 0.5833333333333333, 0.7857142857142857, 0.6428571428571429, 0.47435897435897445, 0.6794871794871795, 0.5692307692307692]
PR12_aucs = [0.45238095238095244, 0.19047619047619044, 0.5833333333333334, 0.5476190476190477, 0.5833333333333333, 0.8452380952380952, 0.7142857142857143, 0.7435897435897436, 0.8333333333333334, 0.7076923076923077]
PR11_aucs = [0.39285714285714285, 0.5714285714285714, 0.5595238095238095, 0.75, 0.75, 0.7619047619047619, 0.8452380952380953, 0.6666666666666667, 0.858974358974359, 0.8]
PR10_aucs = [0.38095238095238093, 0.5952380952380952, 0.36904761904761907, 0.6190476190476191, 0.738095238095238, 0.44047619047619047, 0.5714285714285714, 0.44871794871794873, 0.858974358974359, 0.6461538461538461]
PR9_aucs = [0.7738095238095238, 0.6071428571428572, 0.5595238095238095, 0.6190476190476191, 0.6428571428571429, 0.41666666666666663, 0.6309523809523809, 0.858974358974359, 0.6666666666666666, 0.5384615384615385]
PR8_aucs = [0.40476190476190477, 0.6904761904761905, 0.8214285714285715, 0.6428571428571428, 0.5952380952380952, 0.7857142857142858, 0.2261904761904762, 0.5897435897435898, 0.7179487179487181, 0.6615384615384616]
PR7_aucs = [0.5714285714285715, 0.40476190476190477, 0.41666666666666663, 0.5714285714285714, 0.488095238095238, 0.7142857142857143, 0.5476190476190476, 0.6025641025641026, 0.6538461538461539, 0.8615384615384616]
PR6_aucs = [0.6071428571428572, 0.34523809523809523, 0.619047619047619, 0.6904761904761905, 0.8095238095238095, 0.5952380952380952, 0.5238095238095238, 0.7948717948717949, 0.6666666666666666, 0.7692307692307692]
PR5_aucs = [0.48809523809523814, 0.6547619047619048, 0.4761904761904762, 0.5595238095238095, 0.38095238095238093, 0.39285714285714285, 0.4523809523809524, 0.4615384615384616, 0.8333333333333334, 0.3076923076923077]
PR4_aucs = [0.45238095238095233, 0.41666666666666674, 0.8571428571428572, 0.23809523809523814, 0.38095238095238093, 0.7261904761904763, 0.7261904761904763, 0.4871794871794872, 0.6025641025641025, 0.5846153846153845]
PR3_aucs = [0.6309523809523809, 0.47619047619047616, 0.36904761904761907, 0.6785714285714286, 0.6666666666666667, 0.5357142857142858, 0.8928571428571429, 0.6923076923076923, 0.6538461538461539, 0.6]
PR2_aucs = [0.7142857142857144, 0.6428571428571428, 0.5238095238095238, 0.5238095238095237, 0.5952380952380952, 0.7976190476190477, 0.5476190476190477, 0.8333333333333335, 0.5705128205128205, 0.5692307692307692]
PR1_aucs = [0.4226190476190476, 0.5892857142857143, 0.3928571428571429, 0.5297619047619048, 0.6666666666666667, 0.6845238095238095, 0.8273809523809524, 0.20512820512820512, 0.5512820512820513, 0.676923076923077]
