PR18_aucs = [0.30952380952380953, 0.5, 0.40476190476190477, 0.6547619047619047, 0.9285714285714287, 0.5238095238095238, 0.7142857142857143, 0.41025641025641024, 0.8333333333333334, 0.8153846153846154]
PR17_aucs = [0.4642857142857143, 0.6190476190476191, 0.5595238095238095, 0.5476190476190477, 0.4642857142857143, 0.9523809523809524, 0.7261904761904763, 0.6923076923076924, 0.7948717948717949, 0.6923076923076923]
PR16_aucs = [0.49404761904761907, 0.3214285714285714, 0.7261904761904762, 0.7142857142857143, 0.5476190476190476, 0.7857142857142858, 0.625, 0.7051282051282052, 0.7692307692307693, 0.6615384615384615]
PR15_aucs = [0.6190476190476191, 0.4642857142857143, 0.6785714285714285, 0.45238095238095244, 0.46428571428571425, 0.5952380952380953, 0.8214285714285715, 0.8205128205128206, 0.8717948717948718, 0.6307692307692307]
PR14_aucs = [0.28571428571428575, 0.40476190476190477, 0.15476190476190474, 0.488095238095238, 0.6071428571428572, 0.7857142857142858, 0.4642857142857143, 0.6538461538461539, 0.8076923076923077, 0.6153846153846154]
PR13_aucs = [0.39285714285714285, 0.30952380952380953, 0.761904761904762, 0.6904761904761906, 0.8690476190476191, 0.9166666666666667, 0.5714285714285715, 0.8076923076923078, 0.8076923076923076, 0.8307692307692309]
PR12_aucs = [0.6666666666666666, 0.9166666666666666, 0.6428571428571428, 0.8452380952380952, 0.9523809523809524, 0.8928571428571428, 0.8095238095238095, 0.9487179487179488, 0.8461538461538461, 0.7692307692307693]
PR11_aucs = [0.5476190476190477, 0.34523809523809523, 0.47619047619047616, 0.6666666666666666, 0.5238095238095238, 0.8571428571428572, 0.7976190476190477, 0.5128205128205128, 0.7820512820512822, 0.8615384615384616]
PR10_aucs = [0.7023809523809523, 0.8452380952380952, 0.8095238095238094, 0.8571428571428571, 0.7619047619047619, 0.9166666666666667, 0.6904761904761905, 0.8461538461538461, 0.6794871794871795, 0.9692307692307692]
PR9_aucs = [0.5238095238095238, 0.7500000000000002, 0.6071428571428572, 0.7261904761904762, 0.5833333333333333, 0.75, 0.6785714285714286, 0.9230769230769231, 0.8333333333333334, 0.8307692307692308]
PR8_aucs = [0.4166666666666667, 0.7261904761904762, 0.7023809523809524, 0.7380952380952381, 0.8690476190476192, 0.9166666666666667, 0.7619047619047619, 0.7692307692307693, 0.8846153846153847, 0.9384615384615385]
PR7_aucs = [0.5119047619047619, 0.7142857142857143, 0.761904761904762, 0.761904761904762, 0.8095238095238095, 0.8333333333333334, 0.8928571428571429, 0.8974358974358975, 0.8974358974358975, 0.846153846153846]
PR6_aucs = [0.6785714285714286, 0.6547619047619048, 0.30952380952380953, 0.8095238095238095, 0.8928571428571429, 0.7738095238095238, 0.5, 0.9743589743589745, 0.4871794871794872, 0.8923076923076924]
PR5_aucs = [0.7619047619047619, 0.7976190476190477, 0.8095238095238095, 0.5476190476190477, 0.7738095238095237, 0.9047619047619048, 1.0, 0.8974358974358975, 0.8333333333333333, 0.8615384615384616]
PR4_aucs = [0.45238095238095244, 0.5714285714285715, 0.773809523809524, 0.8214285714285715, 0.8452380952380953, 0.7380952380952381, 0.8333333333333334, 0.9487179487179488, 0.8205128205128206, 0.9692307692307693]
PR3_aucs = [0.5476190476190476, 0.6904761904761905, 0.6547619047619048, 0.7976190476190477, 0.5714285714285715, 0.75, 0.7619047619047619, 0.6794871794871794, 0.8717948717948718, 0.8461538461538461]
PR2_aucs = [0.6547619047619049, 0.9047619047619049, 0.8095238095238095, 0.8928571428571428, 0.6904761904761905, 0.8333333333333334, 0.7857142857142857, 0.8717948717948718, 0.7307692307692308, 0.8846153846153846]
PR1_aucs = [0.6964285714285714, 0.8214285714285714, 0.8452380952380952, 0.9583333333333334, 0.8095238095238095, 0.6488095238095237, 0.9880952380952381, 0.8653846153846154, 0.9038461538461539, 0.9230769230769231]
